closed_at,product_id,position_side,net_size,leverage,opened_at,closure_reason,entry_price,exit_price,profit_loss,profit_loss_pct,mae,mfe,duration_seconds
2025-08-19T15:00:00Z,BTC-PERP-INTX,LONG,0.0432,,2025-08-18T15:40:53Z,expired,115819.1,113800.3,-87.21,-1.7431,-2.37,1.07,83947
2025-08-19T23:00:00Z,BTC-PERP-INTX,LONG,0.0435,,2025-08-19T06:47:26Z,stop_loss,115019.9,112736.69,-99.32,-1.9851,-2.13,0.79,58354
2025-08-20T15:00:00Z,BTC-PERP-INTX,SHORT,-0.0439,,2025-08-19T15:04:34Z,expired,113869.9,113362,22.3,0.446,-0.55,1.32,86126
2025-08-21T18:00:00Z,BTC-PERP-INTX,LONG,0.0438,,2025-08-20T18:00:14Z,expired,114254.9,112608.5,-72.11,-1.441,-1.98,0.52,86386
2025-08-22T14:00:00Z,BTC-PERP-INTX,SHORT,-0.0445,,2025-08-21T17:03:13Z,stop_loss,112436.9,114776.49,-104.11,-2.0808,-4.47,0.68,75407
2025-08-24T19:00:00Z,BTC-PERP-INTX,LONG,0.0436,,2025-08-24T10:36:43Z,stop_loss,114670,112270,-104.64,-2.093,-3.64,0.27,30197
2025-08-25T20:00:00Z,BTC-PERP-INTX,LONG,0.0446,,2025-08-25T15:58:03Z,stop_loss,112180,109780,-107.04,-2.1394,-3.13,0.71,14517
2025-08-26T00:00:00Z,BTC-PERP-INTX,SHORT,-0.0444,,2025-08-25T16:43:24Z,take_profit,112725,109125,159.84,3.1936,-0.22,3.6,26196
2025-08-25T20:00:00Z,BTC-PERP-INTX,LONG,0.0444,,2025-08-25T17:08:44Z,stop_loss,112538,110138,-106.56,-2.1326,-3.44,0.27,10276
2025-08-28T18:00:00Z,BTC-PERP-INTX,SHORT,-0.0444,,2025-08-27T18:30:31Z,expired,112506,112408.8,4.32,0.0864,-0.91,1.45,84569
2025-08-29T07:00:00Z,BTC-PERP-INTX,LONG,0.0442,,2025-08-28T07:27:42Z,stop_loss,113200,110800,-106.08,-2.1201,-3.34,0.29,84738
2025-09-09T08:00:00Z,POL-PERP-INTX,SHORT,-3605,,2025-09-08T08:30:12Z,expired,0.277733,0.2815,-13.58,-1.3563,-1.54,2.93,84588
2025-09-14T11:00:00Z,LINK-PERP-INTX,SHORT,-39.56,,2025-09-13T11:50:09Z,expired,25.276404,24.384,35.3,3.5306,-0.63,4.91,83391
2025-09-14T21:00:00Z,LINK-PERP-INTX,SHORT,-40.2,,2025-09-13T21:41:34Z,expired,24.864724,24.315,22.1,2.2109,-0.73,4.05,83906
2025-09-14T23:00:00Z,MANTLE-PERP-INTX,SHORT,-643,,2025-09-14T16:30:32Z,stop_loss,1.576588,1.6270388,-32.44,-3.2,-8.22,0.55,23368
2025-09-14T23:00:00Z,MANTLE-PERP-INTX,SHORT,-633,,2025-09-14T16:34:31Z,stop_loss,1.570375,1.620627,-31.81,-3.2,-8.65,0.16,23129
2025-09-14T23:00:00Z,MANTLE-PERP-INTX,SHORT,-634,,2025-09-14T16:40:21Z,stop_loss,1.569252,1.6194681,-31.84,-3.2,-8.73,0.08,22779
2025-09-08T16:00:00Z,EURC-PERP-INTX,SHORT,-3413,,2025-09-07T16:04:35Z,expired,1.172,1.1741,-7.17,-0.1792,-0.33,0.1,86125
2025-09-15T15:00:00Z,PAXG-PERP-INTX,SHORT,-0.2735,,2025-09-14T17:33:50Z,stop_loss,3656.1947,3682.8185,-7.28,-0.7282,-0.98,0.56,77170
2025-09-16T15:00:00Z,SOL-PERP-INTX,SHORT,-4.299,,2025-09-15T15:16:52Z,expired,232.70333,237.901,-22.34,-2.2336,-3.6,1.08,85388
2025-09-17T09:00:00Z,SOL-PERP-INTX,SHORT,-4.24,,2025-09-16T09:15:03Z,expired,235.822,235.286,2.27,0.2273,-2.23,1.89,85497
2025-09-17T11:00:00Z,SOL-PERP-INTX,SHORT,-4.241,,2025-09-16T11:28:15Z,expired,235.76782,234.247,6.45,0.6451,-2.25,1.87,84705
2025-09-17T13:00:00Z,SOL-PERP-INTX,SHORT,-4.245,,2025-09-16T13:27:25Z,expired,235.54771,235.56,-0.05,-0.0052,-2.35,1.78,84755
2025-09-17T15:00:00Z,SOL-PERP-INTX,SHORT,-4.251,,2025-09-16T15:27:23Z,expired,235.25226,233.991,5.36,0.5361,-2.48,1.33,84757
2025-09-17T15:00:00Z,AVAX-PERP-INTX,SHORT,-33.531,,2025-09-16T15:14:26Z,expired,29.828432,29.522,10.27,1.0273,-2.17,1.45,85534
2025-09-17T17:00:00Z,SOL-PERP-INTX,SHORT,-4.17,,2025-09-16T17:34:39Z,expired,239.664,232.358,30.47,3.0484,-0.59,3.26,84321
2025-09-17T20:00:00Z,SOL-PERP-INTX,SHORT,-4.203,,2025-09-16T20:24:38Z,expired,237.926,238.073,-0.62,-0.0618,-3.27,2.55,84922
2025-09-17T22:00:00Z,SOL-PERP-INTX,SHORT,-4.236,,2025-09-17T08:27:50Z,stop_loss,236.046,243.59947,-32.0,-3.2,-5.04,1.77,48730
2025-09-17T22:00:00Z,AVAX-PERP-INTX,SHORT,-33.3,,2025-09-17T08:37:18Z,stop_loss,30.02188,30.98258,-31.99,-3.2,-11.01,2.08,48162
2025-09-18T01:00:00Z,SOL-PERP-INTX,SHORT,-4.181,,2025-09-17T21:31:54Z,stop_loss,239.137,246.78938,-31.99,-3.2,-6.06,1.33,12486
2025-09-18T13:00:00Z,EURC-PERP-INTX,SHORT,-845.2,,2025-09-17T19:42:38Z,take_profit,1.1831,1.1760581,5.95,0.5952,-0.16,0.64,62242
2025-09-19T09:00:00Z,HOME-PERP-INTX,SHORT,-24768,,2025-09-18T09:39:18Z,expired,0.040289,0.039613,16.74,1.6779,-0.42,4.58,84042
2025-09-19T11:00:00Z,EURC-PERP-INTX,SHORT,-845.1,,2025-09-18T11:11:11Z,take_profit,1.1831,1.1753669,6.54,0.6536,-0.06,0.86,85729
2025-09-19T09:00:00Z,SOL-PERP-INTX,SHORT,-4.062,,2025-09-18T09:38:51Z,expired,246.219,242.918,13.41,1.3407,-3.01,2.43,84069
2025-09-19T15:00:00Z,SOL-PERP-INTX,SHORT,-4.017,,2025-09-18T15:26:39Z,take_profit,248.912,236.96422,47.99,4.8,-1.9,5.23,84801
2025-09-19T19:00:00Z,RED-PERP-INTX,SHORT,-1691,,2025-09-18T19:52:40Z,expired,0.589743,0.57396,26.69,2.6763,-2.54,3.41,83240
2025-09-19T14:00:00Z,HOME-PERP-INTX,SHORT,-25014,,2025-09-18T19:52:27Z,take_profit,0.039907,0.037991464,47.92,4.8,-1.36,7.12,65253
2025-09-19T15:00:00Z,SOL-PERP-INTX,SHORT,-4.021,,2025-09-18T19:53:02Z,take_profit,248.6556,236.72013,47.99,4.8,-0.76,5.43,68818
2025-09-21T10:00:00Z,BLAST-PERP-INTX,LONG,408330,,2025-09-20T17:57:37Z,expired,0.002446,0.002409,-15.11,-1.5127,-1.51,0.25,57743
2025-09-21T14:00:00Z,PAXG-PERP-INTX,SHORT,-0.271,,2025-09-20T17:20:11Z,expired,3690.6739,3690.09,0.16,0.0158,-0.01,0.16,74389
2025-09-22T05:00:00Z,SOL-PERP-INTX,SHORT,-4.184,,2025-09-21T09:00:55Z,take_profit,238.991,227.51943,48.0,4.8,-0.6,10.79,71945
2025-09-22T06:00:00Z,PAXG-PERP-INTX,SHORT,-0.2712,,2025-09-21T08:59:50Z,stop_loss,3686.1162,3713.8426,-7.52,-0.7522,-1.4,0.03,75610
2025-09-22T17:00:00Z,ATH-PERP-INTX,SHORT,-17219,,2025-09-22T11:16:27Z,stop_loss,0.058041,0.059898312,-31.98,-3.2,-10.95,1.85,20613
2025-09-23T09:00:00Z,PAXG-PERP-INTX,SHORT,-0.5313,,2025-09-22T16:33:30Z,stop_loss,3764.4271,3789.34,-13.24,-0.6618,-0.95,0.53,59190
2025-09-23T16:00:00Z,EURC-PERP-INTX,SHORT,-848.5,,2025-09-22T16:30:43Z,expired,1.1787,1.1806,-1.61,-0.1612,-0.27,0.11,84557
2025-09-24T11:00:00Z,PAXG-PERP-INTX,SHORT,-0.5279,,2025-09-23T11:25:56Z,expired,3794.4,3775.83,9.8,0.4894,-0.11,0.85,84844
2025-09-23T16:00:00Z,ZEN-PERP-INTX,LONG,144,,2025-09-23T13:06:32Z,take_profit,6.901212,7.2324702,47.7,4.8,-3.86,6.31,10408
2025-09-24T17:00:00Z,UNI-PERP-INTX,LONG,123.79,,2025-09-23T17:52:39Z,expired,8.078,8.094,1.98,0.1981,-2.98,1.47,83241
2025-09-24T12:00:00Z,EURC-PERP-INTX,SHORT,-846.5,,2025-09-23T17:59:53Z,take_profit,1.1811,1.1744361,5.64,0.5642,-0.07,0.69,64807
2025-09-24T14:00:00Z,XRP-PERP-INTX,LONG,349,,2025-09-23T14:01:18Z,expired,2.8662,2.9212,19.19,1.9189,-2.7,3.06,86322
2025-09-24T04:00:00Z,BTC-PERP-INTX,LONG,0.0088,,2025-09-23T14:01:01Z,stop_loss,113005.4,111303.09,-14.98,-1.5064,-1.71,0.87,50339
2025-09-25T08:00:00Z,BTC-PERP-INTX,LONG,0.0089,,2025-09-24T08:31:39Z,expired,112537.5,111757.2,-6.94,-0.6934,-0.96,1.31,84501
2025-09-25T09:00:00Z,XRP-PERP-INTX,LONG,348,,2025-09-24T09:45:59Z,expired,2.8792,2.8283,-17.71,-1.7679,-2.46,4.09,83641
2025-09-25T04:00:00Z,BTC-PERP-INTX,LONG,0.0088,,2025-09-24T15:57:27Z,stop_loss,113538,111864.5,-14.73,-1.474,-4.28,0.42,43353
2025-09-25T04:00:00Z,LTC-PERP-INTX,LONG,9.34,,2025-09-24T15:58:12Z,stop_loss,106.98127,103.55787,-31.97,-3.2,-6.25,0.49,43308
2025-09-25T04:00:00Z,TAO-PERP-INTX,LONG,0.796,,2025-09-24T17:24:40Z,stop_loss,313.94704,303.90073,-8.0,-3.2,-7.61,0.6,38120
2025-09-25T12:00:00Z,TRUMP-PERP-INTX,LONG,32.32,,2025-09-24T17:25:32Z,stop_loss,7.731809,7.4843911,-8.0,-3.2,-5.44,0.24,66868
2025-09-25T04:00:00Z,LTC-PERP-INTX,LONG,2.34,,2025-09-24T17:25:07Z,stop_loss,106.82,103.40176,-8.0,-3.2,-6.11,0.3,38093
2025-09-25T17:00:00Z,BTC-PERP-INTX,LONG,0.0122,,2025-09-25T09:00:07Z,stop_loss,111686.44,109916.17,-21.6,-1.585,-2.72,0.54,28793
2025-09-25T17:00:00Z,LTC-PERP-INTX,LONG,2.4,,2025-09-25T08:59:05Z,stop_loss,104.02,100.69136,-7.99,-3.2,-3.59,1.26,28855
2025-09-25T17:00:00Z,XRP-PERP-INTX,LONG,88,,2025-09-25T09:01:08Z,stop_loss,2.8317,2.7410856,-7.97,-3.2,-4.64,1.06,28732
2025-09-25T17:00:00Z,XLM-PERP-INTX,LONG,692,,2025-09-25T09:00:41Z,stop_loss,0.361199,0.34964063,-8.0,-3.2,-4.21,1.34,28759
2025-09-25T17:00:00Z,TRUMP-PERP-INTX,LONG,33.07,,2025-09-25T08:59:32Z,stop_loss,7.575806,7.3333802,-8.02,-3.2,-3.5,1.18,28828
2025-09-26T18:00:00Z,BTC-PERP-INTX,LONG,0.0275,,2025-09-25T18:11:35Z,expired,108969.3,109785.9,22.46,0.7494,-0.29,1.29,85705
2025-09-26T17:00:00Z,SOL-PERP-INTX,SHORT,-1.277,,2025-09-25T23:04:22Z,stop_loss,195.79,202.05528,-8.0,-3.2,-5.0,2.49,64538
2025-09-26T20:00:00Z,UNI-PERP-INTX,LONG,33.51,,2025-09-25T20:51:11Z,expired,7.460941,7.557,3.22,1.2875,-1.82,2.43,83329
2025-09-26T20:00:00Z,XLM-PERP-INTX,LONG,712,,2025-09-25T20:51:56Z,expired,0.3512,0.35977,6.1,2.4402,-1.48,3.71,83284
2025-09-26T20:00:00Z,XRP-PERP-INTX,LONG,91,,2025-09-25T20:51:34Z,expired,2.7518,2.781,2.66,1.0611,-1.88,2.17,83306
2025-09-26T20:00:00Z,TRUMP-PERP-INTX,LONG,33.56,,2025-09-25T20:51:22Z,expired,7.449,7.558,3.66,1.4633,-1.11,2.16,83318
2025-09-26T20:00:00Z,ETC-PERP-INTX,LONG,13.94,,2025-09-25T20:51:45Z,expired,17.939299,18.381,6.16,2.4622,-1.13,3.39,83295
2025-09-26T20:00:00Z,LTC-PERP-INTX,LONG,2.44,,2025-09-25T20:51:00Z,expired,102.34922,104.02,4.08,1.6324,-1.27,2.54,83340
2025-09-26T20:00:00Z,TAO-PERP-INTX,LONG,0.842,,2025-09-25T20:50:48Z,expired,297.10165,299.14,1.72,0.6861,-1.99,3.16,83352
2025-09-26T20:00:00Z,BTC-PERP-INTX,LONG,0.0023,,2025-09-25T20:52:07Z,expired,109123.3,109360.8,0.55,0.2176,-0.41,1.15,83273
2025-09-26T18:00:00Z,LINK-PERP-INTX,LONG,12.37,,2025-09-25T20:52:18Z,take_profit,20.212,21.182176,12.0,4.8,-1.36,5.19,76062
2025-09-27T10:00:00Z,XLM-PERP-INTX,LONG,715,,2025-09-26T10:14:38Z,expired,0.34972,0.36212,8.87,3.5457,-1.06,4.15,85522
2025-09-26T15:00:00Z,AERO-PERP-INTX,LONG,252.8,,2025-09-26T10:15:22Z,take_profit,0.987846,1.0352626,11.99,4.8,-0.32,8.52,17078
2025-09-27T10:00:00Z,BTC-PERP-INTX,LONG,0.0023,,2025-09-26T10:14:27Z,expired,109248.6,109495.8,0.57,0.2263,-0.53,1.03,85533
2025-09-26T17:00:00Z,LINK-PERP-INTX,LONG,12.45,,2025-09-26T10:15:11Z,take_profit,20.075539,21.039165,12.0,4.8,-0.69,5.91,24289
2025-09-27T10:00:00Z,XRP-PERP-INTX,LONG,92,,2025-09-26T10:14:16Z,expired,2.7297,2.7898,5.53,2.2017,-1.08,2.99,85544
2025-09-27T10:00:00Z,LTC-PERP-INTX,LONG,2.46,,2025-09-26T10:13:44Z,expired,101.46,104.34,7.08,2.8386,-0.4,3.44,85576
2025-09-27T10:00:00Z,TRUMP-PERP-INTX,LONG,33.64,,2025-09-26T10:14:06Z,expired,7.434,7.538,3.5,1.399,-0.43,2.37,85554
2025-09-27T10:00:00Z,ICP-PERP-INTX,LONG,61.24,,2025-09-26T10:14:49Z,expired,4.08,4.198,7.23,2.8922,-0.56,3.85,85511
2025-09-27T10:00:00Z,TAO-PERP-INTX,LONG,0.848,,2025-09-26T10:13:55Z,expired,294.79952,299.89,4.32,1.7268,-1.22,3.8,85565
2025-09-26T18:00:00Z,SUI-PERP-INTX,LONG,80.5,,2025-09-26T10:15:00Z,take_profit,3.1054,3.2544592,12.0,4.8,-1.04,4.89,27900
2025-09-27T11:00:00Z,TRUMP-PERP-INTX,LONG,33.44,,2025-09-26T11:38:57Z,expired,7.478801,7.532,1.78,0.7113,-1.03,1.75,84063
2025-09-27T11:00:00Z,BTC-PERP-INTX,LONG,0.0023,,2025-09-26T11:39:23Z,expired,109102.6,109375.1,0.63,0.2498,-0.39,1.17,84037
2025-09-27T11:00:00Z,INJ-PERP-INTX,LONG,21.8,,2025-09-26T11:39:46Z,expired,11.491927,11.783,6.35,2.5328,-1.7,4.08,84014
2025-09-27T11:00:00Z,LTC-PERP-INTX,LONG,2.45,,2025-09-26T11:38:46Z,expired,101.98812,104.03,5.0,2.0021,-0.92,2.9,84074
2025-09-27T11:00:00Z,ICP-PERP-INTX,LONG,61.04,,2025-09-26T11:39:08Z,expired,4.099,4.189,5.49,2.1957,-1.02,3.37,84052
2025-09-27T11:00:00Z,BTC-PERP-INTX,LONG,0.0275,,2025-09-26T11:50:48Z,expired,109254,109375.1,3.33,0.1108,-0.53,1.03,83352
2025-09-27T12:00:00Z,XLM-PERP-INTX,LONG,716,,2025-09-26T12:00:08Z,expired,0.349331,0.36093,8.3,3.3203,-0.74,4.26,86392
2025-09-27T12:00:00Z,XRP-PERP-INTX,LONG,92,,2025-09-26T12:00:19Z,expired,2.7288,2.7857,5.23,2.0852,-1.0,3.03,86381
2025-09-27T11:00:00Z,LTC-PERP-INTX,LONG,2.45,,2025-09-26T11:59:57Z,expired,102,104.03,4.97,1.9902,-0.93,2.89,82803
2025-09-27T12:00:00Z,BTC-PERP-INTX,LONG,0.0023,,2025-09-26T12:00:52Z,expired,109148.8,109464.4,0.73,0.2891,-0.32,1.13,86348
2025-09-27T12:00:00Z,ICP-PERP-INTX,LONG,60.99,,2025-09-26T12:01:03Z,expired,4.098538,4.213,6.98,2.7928,-0.92,3.38,86337
2025-09-27T06:00:00Z,ARB-PERP-INTX,LONG,614.3,,2025-09-26T12:01:36Z,take_profit,0.4071,0.4266408,12.0,4.8,-1.15,4.89,64704
2025-09-27T12:00:00Z,TRUMP-PERP-INTX,LONG,33.41,,2025-09-26T12:00:40Z,expired,7.470793,7.551,2.68,1.0736,-0.92,1.86,86360
2025-09-27T12:00:00Z,TAO-PERP-INTX,LONG,0.846,,2025-09-26T12:00:30Z,expired,295.73903,301.83,5.15,2.0596,-1.53,3.47,86370
2025-09-27T12:00:00Z,FET-PERP-INTX,LONG,444.4,,2025-09-26T12:01:14Z,expired,0.561312,0.5778,7.33,2.9374,-0.79,4.33,86326
2025-09-27T12:00:00Z,BTC-PERP-INTX,LONG,0.0275,,2025-09-26T12:16:50Z,expired,109105.2,109464.4,9.88,0.3292,-0.28,1.17,85390
2025-09-26T17:00:00Z,ADA-PERP-INTX,SHORT,-1636,,2025-09-26T12:29:11Z,stop_loss,0.7651,0.7895832,-40.05,-3.2,-4.13,0.9,16249
2025-09-26T17:00:00Z,APT-PERP-INTX,SHORT,-316.9,,2025-09-26T12:30:04Z,stop_loss,3.940892,4.0670005,-39.96,-3.2,-4.65,0.86,16196
2025-09-27T13:00:00Z,XLM-PERP-INTX,LONG,706,,2025-09-26T13:49:04Z,expired,0.354451,0.36004,3.95,1.5768,-1.5,2.76,83456
2025-09-26T18:00:00Z,AERO-PERP-INTX,LONG,247.7,,2025-09-26T13:49:37Z,take_profit,1.016195,1.0649724,12.08,4.8,-1.88,5.49,15023
2025-09-27T13:00:00Z,XRP-PERP-INTX,LONG,91,,2025-09-26T13:48:10Z,expired,2.7594,2.7821,2.07,0.8226,-2.1,1.88,83510
2025-09-27T13:00:00Z,ARB-PERP-INTX,LONG,605.9,,2025-09-26T13:49:15Z,expired,0.412691,0.4222,5.76,2.3041,-1.33,3.47,83445
2025-09-27T13:00:00Z,LTC-PERP-INTX,LONG,2.42,,2025-09-26T13:48:21Z,expired,103.21,104.38,2.83,1.1336,-0.85,1.69,83499
2025-09-27T13:00:00Z,HBAR-PERP-INTX,LONG,1191,,2025-09-26T13:48:32Z,expired,0.20982,0.21333,4.18,1.6729,-1.0,3.21,83488
2025-09-27T13:00:00Z,BTC-PERP-INTX,LONG,0.0023,,2025-09-26T13:48:43Z,expired,109608.8,109381.8,-0.52,-0.2071,-0.73,0.7,83477
2025-09-27T13:00:00Z,LINK-PERP-INTX,LONG,12.2,,2025-09-26T13:49:26Z,expired,20.5,20.992,6.0,2.4,-1.13,3.71,83434
2025-09-27T13:00:00Z,TRUMP-PERP-INTX,LONG,33.39,,2025-09-26T13:48:53Z,expired,7.483795,7.548,2.14,0.8579,-0.92,1.69,83467
2025-09-27T14:00:00Z,BTC-PERP-INTX,LONG,0.0184,,2025-09-26T14:10:04Z,expired,109272,109363.8,1.69,0.084,-0.43,1.01,85796
2025-09-27T14:00:00Z,XLM-PERP-INTX,LONG,707,,2025-09-26T14:10:26Z,expired,0.353618,0.3599,4.44,1.7765,-1.27,3.0,85774
2025-09-26T18:00:00Z,AERO-PERP-INTX,LONG,246.4,,2025-09-26T14:10:37Z,take_profit,1.020088,1.0690522,12.06,4.8,-1.72,5.09,13763
2025-09-27T14:00:00Z,TRUMP-PERP-INTX,LONG,33.4,,2025-09-26T14:10:15Z,expired,7.498,7.523,0.83,0.3334,-1.11,1.49,85785
2025-09-27T14:00:00Z,HBAR-PERP-INTX,LONG,1192,,2025-09-26T14:09:42Z,expired,0.20975,0.21348,4.45,1.7783,-0.96,3.24,85818
2025-09-27T14:00:00Z,LTC-PERP-INTX,LONG,2.43,,2025-09-26T14:09:20Z,expired,103.01,104.67,4.03,1.6115,-0.57,1.92,85840
2025-09-27T14:00:00Z,XRP-PERP-INTX,LONG,91,,2025-09-26T14:09:31Z,expired,2.7452,2.7842,3.55,1.4207,-1.6,2.41,85829
2025-09-27T14:00:00Z,TAO-PERP-INTX,LONG,0.848,,2025-09-26T14:09:53Z,expired,294.87,300.46,4.74,1.8958,-1.24,3.77,85807
2025-09-27T15:00:00Z,BTC-PERP-INTX,LONG,0.0114,,2025-09-26T15:46:21Z,expired,109317,109456,1.58,0.1272,-0.44,0.97,83619
2025-09-27T14:00:00Z,LINK-PERP-INTX,LONG,12.19,,2025-09-26T14:10:59Z,expired,20.506,20.984,5.83,2.331,-0.59,3.68,85741
2025-09-27T20:00:00Z,APT-PERP-INTX,SHORT,-305.9,,2025-09-27T10:34:52Z,stop_loss,4.084,4.214688,-39.98,-3.2,-4.58,0.61,33908
2025-09-28T10:00:00Z,APT-PERP-INTX,LONG,305.9,,2025-09-27T10:36:39Z,expired,4.098,4.09,-2.45,-0.1952,-0.95,4.22,84201
2025-09-28T01:00:00Z,EURC-PERP-INTX,SHORT,-213.7,,2025-09-27T07:22:58Z,expired,1.1692,1.169,0.04,0.0171,0.0,0.03,63422
2025-09-28T07:00:00Z,XLM-PERP-INTX,LONG,692,,2025-09-27T07:23:53Z,expired,0.361202,0.35738,-2.64,-1.0581,-1.88,0.58,84967
2025-09-28T07:00:00Z,XRP-PERP-INTX,LONG,90,,2025-09-27T07:23:09Z,expired,2.7931,2.7894,-0.33,-0.1325,-1.09,1.34,85011
2025-09-28T07:00:00Z,BTC-PERP-INTX,LONG,0.0023,,2025-09-27T07:23:42Z,expired,109579.8,109565,-0.03,-0.0135,-0.43,0.26,84978
2025-09-28T07:00:00Z,TAO-PERP-INTX,LONG,0.83,,2025-09-27T07:23:20Z,expired,301.14949,297.07,-3.39,-1.3546,-2.37,0.26,85000
2025-09-28T07:00:00Z,HBAR-PERP-INTX,LONG,1172,,2025-09-27T07:24:27Z,expired,0.213337,0.21082,-2.95,-1.1798,-2.05,0.96,84933
2025-09-28T07:00:00Z,LINK-PERP-INTX,LONG,11.9,,2025-09-27T07:24:05Z,expired,21.003,20.745,-3.07,-1.2284,-2.18,0.56,84955
2025-09-28T07:00:00Z,TRUMP-PERP-INTX,LONG,32.94,,2025-09-27T07:23:31Z,expired,7.584791,7.475,-3.62,-1.4475,-1.99,0.52,84989
2025-09-28T07:00:00Z,LTC-PERP-INTX,LONG,2.41,,2025-09-27T07:24:15Z,expired,103.9,104.19,0.7,0.2791,-0.48,1.05,84945
2025-09-28T23:00:00Z,AERO-PERP-INTX,LONG,241.6,,2025-09-28T17:05:55Z,take_profit,1.036968,1.0867425,12.03,4.8,-0.22,5.4,21245
2025-09-29T17:00:00Z,LTC-PERP-INTX,LONG,2.38,,2025-09-28T17:06:29Z,expired,105.18,106.22,2.48,0.9888,-0.28,2.39,86011
2025-09-28T22:00:00Z,CRV-PERP-INTX,LONG,373,,2025-09-28T17:05:33Z,take_profit,0.6711,0.7033128,12.02,4.8,-0.24,5.8,17667
2025-09-29T17:00:00Z,INJ-PERP-INTX,LONG,21.2,,2025-09-28T17:05:44Z,expired,11.804,11.969,3.5,1.3978,-0.8,3.5,86056
2025-09-29T02:00:00Z,PAXG-PERP-INTX,SHORT,-0.0663,,2025-09-28T17:04:49Z,stop_loss,3771.1133,3801.3433,-2.0,-0.8016,-1.91,0.01,32111
2025-09-28T20:00:00Z,ZEC-PERP-INTX,SHORT,-4.27,,2025-09-28T17:06:06Z,stop_loss,58.524262,60.397038,-8.0,-3.2,-22.03,0.3,10434
